code,name,theme
317770,엑스페릭스,퓨리오사AI
096250,와이즈넛,퓨리오사AI
393210,토마토시스템,퓨리오사AI
389140,포바이포,퓨리오사AI
068790,DMS,플렉서블 디스플레이
297890,HB솔루션,플렉서블 디스플레이
141000,비아트론,플렉서블 디스플레이
290520,신도기연,플렉서블 디스플레이
059100,아이컴포넌트,플렉서블 디스플레이
011070,LG이노텍,피지컬 AI/휴머노이드 로봇
086960,MDS테크,피지컬 AI/휴머노이드 로봇
459510,나우로보틱스,피지컬 AI/휴머노이드 로봇
348340,뉴로메카,피지컬 AI/휴머노이드 로봇
277810,레인보우로보틱스,피지컬 AI/휴머노이드 로봇
108490,로보티즈,피지컬 AI/휴머노이드 로봇
437730,삼현,피지컬 AI/휴머노이드 로봇
298830,슈어소프트테크,피지컬 AI/휴머노이드 로봇
475400,씨메스로보틱스,피지컬 AI/휴머노이드 로봇
389500,에스비비테크,피지컬 AI/휴머노이드 로봇
464080,에스오에스랩,피지컬 AI/휴머노이드 로봇
101170,우림피티에스,피지컬 AI/휴머노이드 로봇
241690,유니테크노,피지컬 AI/휴머노이드 로봇
056080,유진로봇,피지컬 AI/휴머노이드 로봇
264850,이랜시스,피지컬 AI/휴머노이드 로봇
199430,케이엔알시스템,피지컬 AI/휴머노이드 로봇
466100,클로봇,피지컬 AI/휴머노이드 로봇
117730,티로보틱스,피지컬 AI/휴머노이드 로봇
448900,한국피아이엠,피지컬 AI/휴머노이드 로봇
125490,한라캐스트,피지컬 AI/휴머노이드 로봇
086280,현대글로비스,피지컬 AI/휴머노이드 로봇
012330,현대모비스,피지컬 AI/휴머노이드 로봇
307950,현대오토에버,피지컬 AI/휴머노이드 로봇
011210,현대위아,피지컬 AI/휴머노이드 로봇
000850,화천기공,피지컬 AI/휴머노이드 로봇
073010,케이에스피,피팅(관이음쇠)/밸브
039610,화성밸브,피팅(관이음쇠)/밸브
184230,SGA솔루션즈,핀테크(FinTech)
079940,가비아,핀테크(FinTech)
064480,브리지텍,핀테크(FinTech)
053580,웹케시,핀테크(FinTech)
067920,이글루,핀테크(FinTech)
053350,이니텍,핀테크(FinTech)
047560,이스트소프트,핀테크(FinTech)
035720,카카오,핀테크(FinTech)
052400,코나아이,핀테크(FinTech)
041460,한국전자인증,핀테크(FinTech)
408470,한패스,핀테크(FinTech)
298690,에어부산,항공/저가 항공사(LCC)
272450,진에어,항공/저가 항공사(LCC)
091810,트리니티항공,항공/저가 항공사(LCC)
004870,티웨이홀딩스,항공/저가 항공사(LCC)
067390,아스트,항공기부품
044450,KSS해운,해운
003280,흥아해운,해운
028100,동아지질,해저터널(지하화/지하도로 등)
011390,부산산업,해저터널(지하화/지하도로 등)
046940,우원개발,해저터널(지하화/지하도로 등)
026150,특수건설,해저터널(지하화/지하도로 등)
025550,한국선재,해저터널(지하화/지하도로 등)
002240,고려제강,핵융합에너지
250060,모비스,핵융합에너지
488900,비츠로넥스텍,핵융합에너지
094820,일진파워,핵융합에너지
499790,GS피앤엘,호텔/리조트
294870,IPARK현대산업개발,호텔/리조트
032350,롯데관광개발,호텔/리조트
070960,모나용평,호텔/리조트
006730,서부T&D,호텔/리조트
007720,소노스퀘어,호텔/리조트
025980,아난티,호텔/리조트
139480,이마트,호텔/리조트
194370,제이에스코퍼레이션,호텔/리조트
034230,파라다이스,호텔/리조트
003240,태광산업,홈쇼핑
057050,현대홈쇼핑,홈쇼핑
023910,대한약품,화이자(PFIZER)
018680,서울제약,화이자(PFIZER)
000100,유한양행,화이자(PFIZER)
271980,제일약품,화이자(PFIZER)
083660,CSA 코스믹,화장품
003580,HLB글로벌,화장품
196300,HLB펩,화장품
217730,강스템바이오텍,화장품
019660,글로본,화장품
168330,내츄럴엔도텍,화장품
092730,네오팜,화장품
137940,넥스트아이,화장품
483650,달바글로벌,화장품
078140,대봉엘에스,화장품
032860,더라미,화장품
219550,디와이디,화장품
016100,리더스코스메틱,화장품
439090,마녀공장,화장품
142760,모아라이프플러스,화장품
018700,바른손,화장품
489460,바이오비쥬,화장품
226340,본느,화장품
406820,뷰티스킨,화장품
451250,삐아,화장품
086710,선진뷰티사이언스,화장품
252500,세화피앤씨,화장품
471820,셀로맥스사이언스,화장품
318160,셀바이오휴먼텍,화장품
049830,승일,화장품
257720,실리콘투,화장품
352480,씨앤씨인터내셔널,화장품
260930,씨티케이,화장품
227610,아우딘퓨쳐스,화장품
114840,아이패밀리에스씨,화장품
460870,에스엠씨지,화장품
078520,에이블씨엔씨,화장품
453860,에이에스텍,화장품
159910,에코글로우,화장품
265740,엔에프씨,화장품
226320,잇츠한불,화장품
950140,잉글우드랩,화장품
123330,제닉,화장품
159580,제로투세븐,화장품
420570,제이투케이바이오,화장품
314130,지놈앤컴퍼니,화장품
388610,지에프씨생명과학,화장품
025620,차AI헬스케어,화장품
214370,케어젠,화장품
225430,케이엠제약,화장품
080530,코디,화장품
027050,코리아나,화장품
241710,코스메카코리아,화장품
237880,클리오,화장품
251970,펌텍코리아,화장품
298060,풍전약품,화장품
377220,프롬바이오,화장품
347740,피엔케이피부임상연구센타,화장품
161890,한국콜마,화장품
123690,한국화장품,화장품
003350,한국화장품제조,화장품
048410,현대바이오,화장품
263920,휴엠앤씨,화장품
067730,로지시스,화폐/금융자동화기기(디지털화폐 등)
089150,케이씨티,화폐/금융자동화기기(디지털화폐 등)
052600,한네트,화폐/금융자동화기기(디지털화폐 등)
003830,대한화섬,화학섬유
097950,CJ제일제당,환율하락 수혜
001680,대상,환율하락 수혜
001130,대한제분,환율하락 수혜
080160,모두투어,환율하락 수혜
020560,아시아나항공,환율하락 수혜
007310,오뚜기,환율하락 수혜
002720,국제약품,황사/미세먼지
187790,나노,황사/미세먼지
069140,누리플랜,황사/미세먼지
003850,보령,황사/미세먼지
000520,삼일제약,황사/미세먼지
352700,씨앤투스,황사/미세먼지
001540,안국약품,황사/미세먼지
131030,옵투스제약,황사/미세먼지
083550,케이엠,황사/미세먼지
068100,케이웨더,황사/미세먼지
045520,크린앤사이언스,황사/미세먼지
065510,휴비츠,황사/미세먼지
024890,대원화성,희귀금속(희토류 등)
419080,엔젯,희귀금속(희토류 등)
011300,우성머티리얼스,희귀금속(희토류 등)
000910,유니온,희귀금속(희토류 등)
047400,유니온머티리얼,희귀금속(희토류 등)
127120,제이에스링크,희귀금속(희토류 등)
